CODICESCUOLA,DENOMINAZIONESCUOLA,DESCRIZIONECOMUNE,PROVINCIA,REGIONE,CLASSE_KEY,COMBINAZIONE_NORM,CLASSE_DISPLAY,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO
PZMM82108L,"I G. ""F.TORRACA"" PIETRAPERTOSA",PIETRAPERTOSA,POTENZA,BASILICATA,2A,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,2A - 37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SCUOLA PRIMO GRADO,PZIC821008,"I.C.""ALFIERI"" LAURENZANA-ALBANO"
PZMM82108L,"I G. ""F.TORRACA"" PIETRAPERTOSA",PIETRAPERTOSA,POTENZA,BASILICATA,3A,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,3A - 37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SCUOLA PRIMO GRADO,PZIC821008,"I.C.""ALFIERI"" LAURENZANA-ALBANO"
PZMM82109N,I GRADO BRINDISI MONTAGNA,BRINDISI MONTAGNA,POTENZA,BASILICATA,1A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),1A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC821008,"I.C.""ALFIERI"" LAURENZANA-ALBANO"
PZMM82109N,I GRADO BRINDISI MONTAGNA,BRINDISI MONTAGNA,POTENZA,BASILICATA,2A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),2A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC821008,"I.C.""ALFIERI"" LAURENZANA-ALBANO"
PZMM82109N,I GRADO BRINDISI MONTAGNA,BRINDISI MONTAGNA,POTENZA,BASILICATA,3A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),3A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC821008,"I.C.""ALFIERI"" LAURENZANA-ALBANO"
PZMM82401R,I GRADO RUOTI,RUOTI,POTENZA,BASILICATA,1A,30 ORE SETTIMANALI,1A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82401R,I GRADO RUOTI,RUOTI,POTENZA,BASILICATA,1B,30 ORE SETTIMANALI,1B - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82401R,I GRADO RUOTI,RUOTI,POTENZA,BASILICATA,2A,30 ORE SETTIMANALI,2A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82401R,I GRADO RUOTI,RUOTI,POTENZA,BASILICATA,3A,30 ORE SETTIMANALI,3A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82402T,I GRADO - I.C. BARAGIANO-BELLA,BARAGIANO,POTENZA,BASILICATA,1A,30 ORE SETTIMANALI,1A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82402T,I GRADO - I.C. BARAGIANO-BELLA,BARAGIANO,POTENZA,BASILICATA,2A,30 ORE SETTIMANALI,2A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82402T,I GRADO - I.C. BARAGIANO-BELLA,BARAGIANO,POTENZA,BASILICATA,3A,30 ORE SETTIMANALI,3A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82402T,I GRADO - I.C. BARAGIANO-BELLA,BARAGIANO,POTENZA,BASILICATA,3B,30 ORE SETTIMANALI,3B - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82403V,I GRADO BALVANO,BALVANO,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82403V,I GRADO BALVANO,BALVANO,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82403V,I GRADO BALVANO,BALVANO,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82404X,"""M.PAGANO"" BELLA-S.CATALDO",BELLA,POTENZA,BASILICATA,1A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),1A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82404X,"""M.PAGANO"" BELLA-S.CATALDO",BELLA,POTENZA,BASILICATA,1B,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),1B - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82404X,"""M.PAGANO"" BELLA-S.CATALDO",BELLA,POTENZA,BASILICATA,2A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),2A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82404X,"""M.PAGANO"" BELLA-S.CATALDO",BELLA,POTENZA,BASILICATA,3A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),3A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82404X,"""M.PAGANO"" BELLA-S.CATALDO",BELLA,POTENZA,BASILICATA,3B,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),3B - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82400Q,"I.C. ""CARLUCCI"" BARAGIANO-BELLA"
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,1A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),1A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,1B,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),1B - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,1C,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),1C - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,2A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),2A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,2B,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),2B - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,2C,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),2C - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,3A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),3A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,3B,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),3B - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,3C,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),3C - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM82601C,I GRADO - I.O. MARSICOVETERE,MARSICOVETERE,POTENZA,BASILICATA,3D,30 ORE DI ORARIO ORDINARIO (1Â°FRANCESE 2Â°INGLESE),3D - 30 ORE DI ORARIO ORDINARIO (1Â°FRANCESE 2Â°INGLESE),SCUOLA PRIMO GRADO,PZIC82600B,I.OMNICOMPRENSIVO MARSICOVETERE
PZMM828014,I GRADO - I.C. ROTONDA,ROTONDA,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828014,I GRADO - I.C. ROTONDA,ROTONDA,POTENZA,BASILICATA,1B,36 ORE A TEMPO PROLUNGATO,1B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828014,I GRADO - I.C. ROTONDA,ROTONDA,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828014,I GRADO - I.C. ROTONDA,ROTONDA,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828014,I GRADO - I.C. ROTONDA,ROTONDA,POTENZA,BASILICATA,3B,36 ORE A TEMPO PROLUNGATO,3B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828025,I GRADO CASTELLUCCIO INF.,CASTELLUCCIO INFERIORE,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828025,I GRADO CASTELLUCCIO INF.,CASTELLUCCIO INFERIORE,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828025,I GRADO CASTELLUCCIO INF.,CASTELLUCCIO INFERIORE,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828025,I GRADO CASTELLUCCIO INF.,CASTELLUCCIO INFERIORE,POTENZA,BASILICATA,3B,36 ORE A TEMPO PROLUNGATO,3B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828047,I GRADO - VIGGIANELLO,VIGGIANELLO,POTENZA,BASILICATA,1A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),1A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828047,I GRADO - VIGGIANELLO,VIGGIANELLO,POTENZA,BASILICATA,2A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),2A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828047,I GRADO - VIGGIANELLO,VIGGIANELLO,POTENZA,BASILICATA,3A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),3A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828058,"""N.GERMANO"" SAN SEVERINO L.",SAN SEVERINO LUCANO,POTENZA,BASILICATA,1A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),1A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828058,"""N.GERMANO"" SAN SEVERINO L.",SAN SEVERINO LUCANO,POTENZA,BASILICATA,2A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),2A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM828058,"""N.GERMANO"" SAN SEVERINO L.",SAN SEVERINO LUCANO,POTENZA,BASILICATA,3A,36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),3A - 36 ORE TEMPO PROLUNGATO (INGLESE-FRANCESE),SCUOLA PRIMO GRADO,PZIC828003,I.C. ROTONDA-VIGGIANELLO
PZMM83301G,I GRADO - I.C. MARSICO NUOVO,MARSICO NUOVO,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83301G,I GRADO - I.C. MARSICO NUOVO,MARSICO NUOVO,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83301G,I GRADO - I.C. MARSICO NUOVO,MARSICO NUOVO,POTENZA,BASILICATA,2B,36 ORE A TEMPO PROLUNGATO,2B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83301G,I GRADO - I.C. MARSICO NUOVO,MARSICO NUOVO,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83301G,I GRADO - I.C. MARSICO NUOVO,MARSICO NUOVO,POTENZA,BASILICATA,3B,36 ORE A TEMPO PROLUNGATO,3B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83302L,I GRADO PATERNO,PATERNO,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83302L,I GRADO PATERNO,PATERNO,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83302L,I GRADO PATERNO,PATERNO,POTENZA,BASILICATA,2B,36 ORE A TEMPO PROLUNGATO,2B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83302L,I GRADO PATERNO,PATERNO,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83302L,I GRADO PATERNO,PATERNO,POTENZA,BASILICATA,3B,36 ORE A TEMPO PROLUNGATO,3B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83300E,"I.C. ""B. CROCE"" MARSICO NUOVO"
PZMM83801P,I GRADO - I.C. VIGGIANO,VIGGIANO,POTENZA,BASILICATA,1A,30 ORE DI ORARIO ORDINARIO,1A - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83801P,I GRADO - I.C. VIGGIANO,VIGGIANO,POTENZA,BASILICATA,1B,30 ORE DI ORARIO ORDINARIO,1B - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83801P,I GRADO - I.C. VIGGIANO,VIGGIANO,POTENZA,BASILICATA,2A,30 ORE DI ORARIO ORDINARIO,2A - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83801P,I GRADO - I.C. VIGGIANO,VIGGIANO,POTENZA,BASILICATA,2B,30 ORE DI ORARIO ORDINARIO,2B - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83801P,I GRADO - I.C. VIGGIANO,VIGGIANO,POTENZA,BASILICATA,3A,30 ORE DI ORARIO ORDINARIO,3A - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83801P,I GRADO - I.C. VIGGIANO,VIGGIANO,POTENZA,BASILICATA,3B,30 ORE DI ORARIO ORDINARIO,3B - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83802Q,MONTEMURRO,MONTEMURRO,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83802Q,MONTEMURRO,MONTEMURRO,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM83802Q,MONTEMURRO,MONTEMURRO,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC83800N,"I.C. ""L. DE LORENZO"" VIGGIANO"
PZMM84002Q,I GRADO - I.C. MARATEA,MARATEA,POTENZA,BASILICATA,1A,30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),1A - 30 ORE DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84002Q,I GRADO - I.C. MARATEA,MARATEA,POTENZA,BASILICATA,2A,30 ORE SETTIMANALI,2A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84002Q,I GRADO - I.C. MARATEA,MARATEA,POTENZA,BASILICATA,2B,30 ORE SETTIMANALI,2B - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84002Q,I GRADO - I.C. MARATEA,MARATEA,POTENZA,BASILICATA,3A,30 ORE SETTIMANALI,3A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84002Q,I GRADO - I.C. MARATEA,MARATEA,POTENZA,BASILICATA,3B,36 ORE A TEMPO PROLUNGATO,3B - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84003R,I GRADO - TRECCHINA,TRECCHINA,POTENZA,BASILICATA,1A,36 ORE A TEMPO PROLUNGATO,1A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84003R,I GRADO - TRECCHINA,TRECCHINA,POTENZA,BASILICATA,2A,36 ORE A TEMPO PROLUNGATO,2A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84003R,I GRADO - TRECCHINA,TRECCHINA,POTENZA,BASILICATA,3A,36 ORE A TEMPO PROLUNGATO,3A - 36 ORE A TEMPO PROLUNGATO,SCUOLA PRIMO GRADO,PZIC84000N,"I.C. ""C. GENNARI"" MARATEA"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,1A,30 ORE DI ORARIO ORDINARIO,1A - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,1B,30 ORE DI ORARIO ORDINARIO,1B - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,1C,30 ORE DI ORARIO ORDINARIO,1C - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,1D,30 ORE DI ORARIO ORDINARIO,1D - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,1E,30 ORE DI ORARIO ORDINARIO,1E - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,2A,30 ORE DI ORARIO ORDINARIO,2A - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,2B,30 ORE DI ORARIO ORDINARIO,2B - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,2C,30 ORE DI ORARIO ORDINARIO,2C - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,2D,30 ORE DI ORARIO ORDINARIO,2D - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,2E,30 ORE DI ORARIO ORDINARIO,2E - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,3A,30 ORE DI ORARIO ORDINARIO,3A - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,3B,30 ORE DI ORARIO ORDINARIO,3B - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,3C,30 ORE DI ORARIO ORDINARIO,3C - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84101E,"I GRADO I.C.""BER-NITTI"" MELFI",MELFI,POTENZA,BASILICATA,3D,30 ORE DI ORARIO ORDINARIO,3D - 30 ORE DI ORARIO ORDINARIO,SCUOLA PRIMO GRADO,PZIC84100D,"I.C. ""BERARDI - NITTI"" MELFI"
PZMM84201A,"I GRADO I.C. ""FER.-MAR."" MELFI",MELFI,POTENZA,BASILICATA,1A,30 ORE SETTIMANALI,1A - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC842009,"I.C. ""FERRARA-MAROTTOLI"" MELFI"
PZMM84201A,"I GRADO I.C. ""FER.-MAR."" MELFI",MELFI,POTENZA,BASILICATA,1B,30 ORE SETTIMANALI,1B - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC842009,"I.C. ""FERRARA-MAROTTOLI"" MELFI"
PZMM84201A,"I GRADO I.C. ""FER.-MAR."" MELFI",MELFI,POTENZA,BASILICATA,1C,30 ORE SETTIMANALI,1C - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC842009,"I.C. ""FERRARA-MAROTTOLI"" MELFI"
PZMM84201A,"I GRADO I.C. ""FER.-MAR."" MELFI",MELFI,POTENZA,BASILICATA,1D,30 ORE SETTIMANALI,1D - 30 ORE SETTIMANALI,SCUOLA PRIMO GRADO,PZIC842009,"I.C. ""FERRARA-MAROTTOLI"" MELFI"
